STD_ID,   number,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),   ,Образование,Дата выдачи,Что именно закончил
176173,4501.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5674.0,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176169,5201.0,М,СТ,,БП,Д,45.03.02,Лингвистика,5805.0,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176177,4957.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5927.0,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178224,2227.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,5731.0,СП,2017-07-01 00:00:00,ТЕХНИКУМ ДРУГОЙ
178224,2227.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,9953.0,СР,2015-06-19 00:00:00,"МСОШ N   8 с углубл. изучением математики, СТАРАЯ РУССА"
148518,11345.0,М,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,,,,
175711,3989.0,М,СТ,,БП,Д,38.03.02,Менеджмент,5445.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
178229,3992.0,М,СТ,,БП,Д,38.03.02,Менеджмент,10528.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
176586,3998.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10671.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
178251,4096.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,10552.0,СР,2017-06-27 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
184631,10129.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,8564.0,СР,2013-06-27 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
184647,10123.0,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,1829.0,СР,2012-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
176089,4661.0,Ж,СТ,,БП,Д,33.05.01,Фармация,10787.0,СР,2017-06-28 00:00:00,"МСОШ N 3, ОКУЛОВКА"
185177,3457.0,М,СТ,,ДОГ,Д,33.05.01,Фармация,10451.0,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
184660,10117.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,,
182441,4380.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5582.0,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
182426,4387.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5795.0,СП,2017-07-01 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
116986,1084.0,М,СТ,,ДОГ,Д,04.05.01,Фундаментальная и прикладная химия,8919.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
176179,4488.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5665.0,СР,2017-06-29 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
142007,1596.0,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,9480.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
173614,5018.0,Ж,СТ,,БП,Д,38.03.01,Экономика,10872.0,СР,2017-06-29 00:00:00,"МОСШ N   2, ВАЛДАЙ"
176101,3629.0,М,СТ,,БП,Д,31.05.03,Стоматология,5346.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178320,4823.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5994.0,СП,2010-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
185070,4959.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,6126.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182738,4289.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,5713.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
162041,3637.0,М,СТ,,БП,Д,11.03.01,Радиотехника,5349.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
175816,4244.0,М,СТ,,ДОГ,З,36.03.02,Зоотехния,10614.0,СП,2017-06-28 00:00:00,Аграрный техникум г.Новгород
176752,4401.0,М,СТ,,БП,З,35.03.01,Лесное дело,10644.0,СП,2017-05-26 00:00:00,Аграрный техникум г.Новгород
170311,10153.0,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,8211.0,СР,2012-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
184633,10135.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,2069.0,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
190679,1351.0,М,СТ,,БП,Д,11.04.01,Радиотехника,3437.0,СР,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
194838,1234.0,М,СТ,,ДОГ,З,08.03.01,Строительство,9055.0,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
175974,1147.0,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,2831.0,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
190675,1211.0,Ж,СТ,,БП,Д,11.04.03,Конструирование и технология электронных средств,3130.0,СР,2014-06-20 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
162101,3313.0,Ж,СТ,,БП,З,35.03.04,Агрономия,10323.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
190665,943.0,Ж,СТ,,БП,Д,38.04.02,Менеджмент,8664.0,СР,2013-06-21 00:00:00,"МСОШ (полная) N 4, МАЛАЯ ВИШЕРА"
186503,1623.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,3710.0,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176134,4288.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10712.0,СР,2017-06-28 00:00:00,"МОУ СОШ (полная), ХОЛМ"
173691,4123.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10692.0,СР,2017-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
173706,4040.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10538.0,СР,2017-06-29 00:00:00,"МОСШ N   2, ВАЛДАЙ"
176131,4502.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,5675.0,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173685,4779.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5840.0,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178410,5024.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,6166.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178402,4584.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5899.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173729,757.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,1770.0,ОО,2013-06-18 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
173729,757.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10774.0,СП,2017-06-28 00:00:00,Новгородский медицинский колледж при НовГУ
178369,4632.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5912.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
189576,5199.0,М,СТ,,БП,З,21.03.02,Землеустройство и кадастры,10886.0,СП,2018-03-02 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
184562,12792.0,Ж,ВЫП,2020-01-31,ДОГ,З,38.04.02,Менеджмент,2122.0,СР,2013-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
118624,13127.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,912.0,ОСН,2010-07-01 00:00:00,"МСОШ N   4, СТАРАЯ РУССА"
118624,13127.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,3082.0,СП,2014-06-27 00:00:00,КОЛЛЕДЖ ЭКОНОМИКИ И ПРАВА НОВГУ
176680,4899.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5914.0,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
200315,7956.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,7619.0,СР,2019-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
199133,7133.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,7220.0,СР,2019-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200303,7946.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,7694.0,СР,2019-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200335,7974.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,11718.0,СП,2019-06-28 00:00:00,"СЕВЕРНЫЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ, АРХАНГЕЛЬСК"
199134,6753.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,6864.0,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200958,2603.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,10106.0,СР,2016-06-24 00:00:00,Тесово-Нетыльская СОШ  НОВГОРОДСКИЙ р-н
200958,2603.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,11726.0,СП,2019-06-26 00:00:00,МЕДИЦИНСКИЙ КОЛЛЕДЖ НОВГУ
200267,7781.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,7456.0,СР,2019-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200304,7947.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,7695.0,СР,2019-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178297,4295.0,М,СТ,,ДОГ,Д,33.05.01,Фармация,5717.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178493,3982.0,М,СТ,,ДОГ,З,42.03.02,Журналистика,10525.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
170309,10164.0,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,928.0,СР,2011-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
170295,10156.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,71.0,НС,2006-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
97455,13961.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,2226.0,СР,2013-06-21 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
100662,14060.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,2393.0,СР,2013-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
103011,13975.0,М,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,2548.0,СР,2013-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99113,13997.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,2679.0,СР,2013-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99098,13920.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,2512.0,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120707,13834.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,9074.0,СР,2014-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
120713,13803.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,3586.0,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120715,13833.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,,,,
120719,13801.0,М,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,8572.0,СР,2013-06-22 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
114375,13797.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,3216.0,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
117156,12600.0,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,2928.0,СР,2014-06-20 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
117161,12605.0,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,3706.0,СР,2014-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113144,1466.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3680.0,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113142,1225.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,2984.0,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113167,1273.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9081.0,СР,2014-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
120742,1251.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,9065.0,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
113169,1284.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3287.0,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113155,1332.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3178.0,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
92974,13966.0,Ж,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,1841.0,СП,2012-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142247,14335.0,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,3326.0,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
142818,14320.0,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,4129.0,СР,2015-06-26 00:00:00,"МОСШ N   1 ИМЕНИ АВЕРИНА, ВАЛДАЙ"
141788,12301.0,М,ВЫП,2019-08-31,БП,Д,21.03.02,Землеустройство и кадастры,3802.0,СР,2015-06-18 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141758,12994.0,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,4308.0,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140114,12988.0,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,4477.0,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
141752,12997.0,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,3964.0,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
141913,12459.0,Ж,ВЫП,2019-08-31,БП,Д,06.03.01,Биология,3904.0,СР,2015-06-26 00:00:00,"МСОШ N   2, ОКУЛОВКА"
141894,12233.0,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,4163.0,СР,2015-06-20 00:00:00,"МОУ СОШ  Охона, ПЕСТОВСКИЙ р-н"
141896,12227.0,М,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,4486.0,СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА , ДЕМЯНСК"
141898,12230.0,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,4481.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141899,12229.0,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,4126.0,СР,2015-06-26 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
141942,1786.0,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,9666.0,СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
151262,13115.0,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,3656.0,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
151240,13123.0,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,4373.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151246,13121.0,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,9602.0,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
151261,13108.0,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,9637.0,СР,2015-06-26 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
151324,1897.0,Ж,СТ,,БП,Д,33.05.01,Фармация,4209.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141828,11994.0,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,9772.0,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
141826,11996.0,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,10059.0,СР,2014-06-27 00:00:00,МСОШ МОШЕНСКОЕ
151384,2013.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,4311.0,СР,2015-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151349,1910.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,4091.0,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151355,1915.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,4217.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151359,2204.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,9945.0,СР,2015-06-20 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
151375,2142.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,4342.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151377,1751.0,М,СТ,,БП,Д,31.05.03,Стоматология,4038.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151381,2177.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,4501.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142207,880.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,8425.0,СР,2013-06-21 00:00:00,МОУ СОШ п.Батецкий
142187,1711.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4022.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
142209,2152.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,9920.0,СР,2015-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, БОРОВИЧИ"
151485,2076.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4264.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140021,2114.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4418.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142195,2033.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9967.0,СР,2015-06-26 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
140026,1671.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3957.0,СР,2015-06-26 00:00:00,"МСОШ N 1, ОКУЛОВКА"
140038,2197.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4369.0,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151445,1713.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,3800.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142201,2069.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4392.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151487,2176.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,4359.0,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
139071,12176.0,Ж,ВЫП,2019-06-30,БП,З,35.03.04,Агрономия,4368.0,СП,2014-06-30 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
110335,14034.0,М,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,794.0,СР,2010-06-23 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
114238,12279.0,Ж,ВЫП,2019-08-31,БП,Д,36.03.02,Зоотехния,2236.0,СР,2013-06-21 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
151159,14301.0,Ж,ВЫП,2019-06-30,ДОГ,В,45.03.02,Лингвистика,9811.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
92444,698.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,1853.0,СР,2012-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
149597,13136.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,9938.0,СП,2015-06-25 00:00:00,ПРОФЕССИОНАЛЬНЫЙ ЛИЦЕЙ 20 Г.СТАРАЯ РУССА
149600,13135.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,2450.0,СР,,"МОСШ N   1 ИМЕНИ АВЕРИНА, ВАЛДАЙ"
149600,13135.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,9991.0,СП,2015-06-26 00:00:00,НОВГОРОДСКИЙ КООПЕРАТИВНЫЙ ТЕХНИКУМ
139057,12263.0,М,ВЫП,2019-06-30,БП,З,35.03.01,Лесное дело,4412.0,СП,2006-06-07 00:00:00,ТЕХНИКУМ ДРУГОЙ
162061,634.0,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,1493.0,ОО,2012-06-18 00:00:00,"Гимназия ""ГАРМОНИЯ"""
162061,634.0,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,10142.0,СП,2016-06-28 00:00:00,Политехнический колледж НовГУ
141964,11386.0,М,ВЫП,2019-08-31,БП,Д,08.03.01,Строительство,,,,
162127,2746.0,Ж,СТ,,БП,Д,05.03.06,Экология и природопользование,4843.0,СР,2016-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
162122,3592.0,Ж,СТ,,БП,Д,06.03.01,Биология,5199.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА , ДЕМЯНСК"
162959,3360.0,Ж,СТ,,БП,Д,06.03.01,Биология,5007.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162150,3010.0,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,10273.0,СР,2016-06-25 00:00:00,МОУ СОШ п.Батецкий
162149,3429.0,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,5086.0,СР,2016-06-24 00:00:00,МОСШ п. Волот
162433,3155.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5055.0,СР,2016-06-25 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
164717,2710.0,Ж,СТ,,ДОГ,В,45.03.02,Лингвистика,4649.0,СР,2016-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
163045,2719.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,4790.0,СР,2016-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162107,2956.0,Ж,СТ,,БП,Д,35.03.01,Лесное дело,10167.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, БОРОВИЧИ"
161023,3096.0,Ж,СТ,,БП,Д,35.03.01,Лесное дело,4836.0,СР,2016-06-25 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
162110,3138.0,Ж,СТ,,БП,Д,35.03.01,Лесное дело,10349.0,СР,2016-06-24 00:00:00,"МОУ СОШ , Пола ПАРФИНСКИЙ р-н"
162109,3347.0,М,СТ,,БП,Д,35.03.01,Лесное дело,10376.0,СР,2016-06-25 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
170349,11362.0,Ж,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,5159.0,СП,2016-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
163261,594.0,Ж,СТ,,БП,З,35.03.04,Агрономия,4972.0,СП,2016-06-24 00:00:00,ГУМАНИТАРНО-ЭКОНОМИЧЕСКИЙ КОЛЛЕДЖ НОВГУ
163261,594.0,Ж,СТ,,БП,З,35.03.04,Агрономия,8194.0,ОО,2012-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
164737,3047.0,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,10186.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
164725,2691.0,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,4640.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
165230,2659.0,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,4623.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
164727,2483.0,М,СТ,,ДОГ,Д,42.03.02,Журналистика,10196.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
164733,3258.0,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,10371.0,СП,2016-06-23 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
162445,2003.0,Ж,СТ,,БП,Д,42.03.02,Журналистика,4303.0,СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
